Day,Aviary,AviaryRank,Cohesion,Cohesion_norm,Day_norm
69,4,11,0.0613855075004511,0.575915643676031,0.5569723912026204
70,4,11,0.19692741527028115,1.8475627838054054,0.5650444548432382
71,4,11,-0.18869729486606665,-1.7703482215556823,0.5731165184838558
73,4,11,-0.059427314464873524,-0.5575439783034136,0.5892606457650912
74,4,11,0.14099495839759016,1.3228073779470932,0.5973327094057089
76,4,11,0.006184972219864243,0.05802708818682178,0.6134768366869443
78,4,11,0.08967941274635483,0.8413675934165057,0.6296209639681797
79,4,11,0.09198845253898393,0.8630308848446295,0.6376930276087973
80,4,11,0.07407900317989446,0.6950053609789599,0.6457650912494151
81,4,11,0.06084360828545286,0.5708315733812477,0.6538371548900327
82,4,11,0.05839008799147435,0.5478127733922037,0.6619092185306504
83,4,11,0.03159674757305484,0.2964390449402284,0.6699812821712681
84,4,11,0.04571499099508778,0.42889567157828684,0.6780533458118858
85,4,11,0.0161315142765768,0.15134502924807683,0.6861254094525034
86,4,11,0.11289166849522829,1.0591437714612482,0.6941974730931212
87,4,11,0.12741328989857215,1.1953848693729163,0.7022695367337388
88,4,11,0.13422515585774933,1.2592934420679542,0.7103416003743566
90,4,11,0.16593692674355198,1.5568116297553272,0.7264857276555919
91,4,11,0.16746687758868323,1.571165549135402,0.7345577912962096
92,4,11,0.10432385331178068,0.9787609743289406,0.7426298549368273
93,4,11,0.12748662710141825,1.1960729152016847,0.750701918577445
95,4,11,0.1444341085584073,1.3550733061639606,0.7668460458586803
97,4,11,0.08117041793575218,0.7615366459677415,0.7829901731399157
98,4,11,0.04476589371512987,0.41999129018347453,0.7910622367805334
99,4,11,0.023991179346046946,0.22508399878463484,0.7991343004211511
100,4,11,0.04499367332449207,0.42212830665012413,0.8072063640617688
101,4,11,0.06684486417104904,0.6271350444601874,0.8152784277023865
103,4,11,0.09603014765476568,0.9009498585393672,0.8314225549836218
104,4,11,0.07834284184424434,0.7350084739106525,0.8394946186242396
108,4,11,0.0004988144023768049,0.004679850820123972,0.8717828731867103
110,4,11,0.03753384923599499,0.3521406244336794,0.8879270004679457
112,4,11,-0.05561044543085357,-0.5217343112327527,0.9040711277491811
113,4,11,-0.09553348649293965,-0.8962902093102747,0.9121431913897987
114,4,11,-0.11104951481463161,-1.0418607812912442,0.9202152550304165
68,5,10,0.005831527501481131,0.05471108819301205,0.5489003275620028
69,5,10,0.03802222538425158,0.3567225440956965,0.5569723912026204
70,5,10,0.1317812242183206,1.2363646023379662,0.5650444548432382
71,5,10,0.244957516576285,2.298178700099148,0.5731165184838558
73,5,10,0.41310071510455143,3.8756894571689924,0.5892606457650912
74,5,10,0.3485602614173363,3.2701742722022082,0.5973327094057089
76,5,10,0.24144141148318055,2.2651907847037602,0.6134768366869443
78,5,10,0.17722123326002856,1.6626804075092048,0.6296209639681797
79,5,10,0.19232345961903957,1.8043687109646585,0.6376930276087973
80,5,10,0.18660668793360174,1.7507342558786003,0.6457650912494151
81,5,10,0.21093527494255593,1.9789837958353598,0.6538371548900327
82,5,10,0.15985224962550484,1.4997255050055207,0.6619092185306504
83,5,10,0.09035995577452577,0.8477524127668291,0.6699812821712681
84,5,10,-0.03024120098333285,-0.2837213772277499,0.6780533458118858
85,5,10,-0.04646459697276424,-0.4359284359344953,0.6861254094525034
87,5,10,-0.10028629539043768,-0.9408808155775867,0.7022695367337388
88,5,10,-0.09703821783156236,-0.9104075205899121,0.7103416003743566
90,5,10,-0.1245566526279183,-1.1685840468422,0.7264857276555919
91,5,10,-0.11036069415816897,-1.0353983016621375,0.7345577912962096
92,5,10,-0.13262808481220922,-1.2443098044531342,0.7426298549368273
93,5,10,-0.10584730889356939,-0.9930539554856287,0.750701918577445
95,5,10,0.010811449703367181,0.10143245968830654,0.7668460458586803
97,5,10,0.02453493366781737,0.23018547359482086,0.7829901731399157
98,5,10,0.13911797586882074,1.3051976253321629,0.7910622367805334
99,5,10,0.09091510387892329,0.8529607834539539,0.7991343004211511
100,5,10,0.23123685596796367,2.1694521747732205,0.8072063640617688
101,5,10,0.3123518577044095,2.930468908836782,0.8152784277023865
103,5,10,0.12914530667560808,1.2116345608330221,0.8314225549836218
104,5,10,0.4353768314482456,4.0846828239272055,0.8394946186242396
108,5,10,0.23010452383968294,2.158828693546661,0.8717828731867103
110,5,10,0.2055653803875469,1.9286037239739728,0.8879270004679457
112,5,10,0.1757449281857744,1.648829789965723,0.9040711277491811
113,5,10,0.01753239132369851,0.16448798495791028,0.9121431913897987
114,5,10,-0.000715243185586924,-0.006710374425252756,0.9202152550304165
115,5,10,0.023873152661336154,0.22397667855769585,0.9282873186710341
118,5,10,-0.0013132053334306546,-0.01232042424469578,0.9525035095928872
119,5,10,0.006587408730843945,0.06180272663467379,0.9605755732335048
120,5,10,-0.0063547244667439134,-0.05961969495196809,0.9686476368741226
122,5,10,0.027239671746948513,0.2555611857986572,0.984791764155358
123,5,10,-0.055353673118383885,-0.5193252867311132,0.9928638277959756
124,5,10,-0.030910968849363243,-0.29000510456641504,1.0009358914365933
125,5,10,-0.016816365584380724,-0.15777026865419186,1.009007955077211
126,5,10,-0.11870610107099892,-1.1136944759489682,1.0170800187178286
127,5,10,-0.20843545970350602,-1.9555306590757102,1.0251520823584463
128,5,10,-0.3253822478347579,-3.0527193523834817,1.033224145999064
130,5,10,0.11010444649514929,1.0329941993943934,1.0493682732802994
133,5,10,0.18902168223762025,1.773391607030459,1.0735844642021526
134,5,10,0.175568440333791,1.6471739901032674,1.08165652784277
136,5,10,0.19242669304048687,1.80533724156386,1.0978006551240056
137,5,10,0.18183663329191913,1.7059818509349043,1.1058727187646233
138,5,10,0.1848361414971509,1.734123081154674,1.1139447824052409
139,5,10,0.17628308341225063,1.6538787343546149,1.1220168460458586
140,5,10,0.1509119377669278,1.41584796341056,1.1300889096864764
141,5,10,0.18421570578624308,1.7283021855335952,1.138160973327094
142,5,10,0.13194500389950348,1.237901174801895,1.1462330369677116
143,5,10,0.11746627767039501,1.1020625171873961,1.1543051006083294
144,5,10,0.10173480740015428,0.9544706800328454,1.162377164248947
145,5,10,0.07628690727948732,0.7157198025869017,1.1704492278895648
146,5,10,0.08645389195716355,0.8111059248706545,1.1785212915301824
147,5,10,0.08633781173495865,0.8100168662538677,1.1865933551708001
148,5,10,0.07403047255451109,0.694550049171764,1.1946654188114179
149,5,10,0.08335346285676186,0.7820178600531302,1.2027374824520356
150,5,10,0.06546781687688148,0.6142156582551126,1.2108095460926531
151,5,10,0.053008330232940826,0.49732140157139515,1.2188816097332709
152,5,10,0.026458835011149238,0.24823541609152516,1.2269536733738886
153,5,10,0.012456494475694909,0.11686618431661641,1.2350257370145064
154,5,10,0.10080181514164045,0.9457173951129024,1.2430978006551239
156,5,10,0.1280831035639618,1.2016690263987917,1.2592419279363594
157,5,10,-0.32565550184600855,-3.055283007327205,1.267313991576977
68,6,12,0.027673851595611976,0.2596346385922558,0.5489003275620028
69,6,12,0.1311162155716421,1.2301255257481187,0.5569723912026204
70,6,12,0.264744816080523,2.4838221165115626,0.5650444548432382
71,6,12,-0.020322973503227346,-0.19066908205387223,0.5731165184838558
73,6,12,0.004479399432057965,0.042025492860456565,0.5892606457650912
74,6,12,0.010400561394988862,0.0975775269161548,0.5973327094057089
76,6,12,0.026748750799228917,0.2509553909602273,0.6134768366869443
78,6,12,0.04041934597698381,0.3792122050164326,0.6296209639681797
79,6,12,0.05520985463795838,0.5179759892161232,0.6376930276087973
80,6,12,0.07549952310595491,0.7083326051589599,0.6457650912494151
81,6,12,0.08621899790206193,0.8089021610435243,0.6538371548900327
82,6,12,0.08442006325636658,0.7920246496146396,0.6619092185306504
83,6,12,0.0698520513177538,0.6553483181100962,0.6699812821712681
84,6,12,0.07012563443552744,0.6579150607141278,0.6780533458118858
85,6,12,0.10740402525118173,1.0076589875138926,0.6861254094525034
86,6,12,0.07732115291285312,0.7254230414117108,0.6941974730931212
87,6,12,0.07725957717923608,0.7248453410764872,0.7022695367337388
88,6,12,0.01526684414293042,0.14323273895573485,0.7103416003743566
90,6,12,0.13488712215047105,1.2655039754509658,0.7264857276555919
91,6,12,0.15422820241122437,1.446960986092764,0.7345577912962096
92,6,12,0.23569681938069476,2.211295319909647,0.7426298549368273
93,6,12,0.29352416166274997,2.75382844227895,0.750701918577445
95,6,12,0.21115056290614087,1.9810036163300069,0.7668460458586803
97,6,12,0.18636737521512364,1.7484890363811292,0.7829901731399157
98,6,12,0.17394940397836706,1.6319842750917555,0.7910622367805334
99,6,12,0.1636261899536621,1.5351324171870262,0.7991343004211511
100,6,12,0.15825530018391248,1.4847430082726236,0.8072063640617688
101,6,12,0.11704026767473913,1.0980657135304617,0.8152784277023865
103,6,12,0.24484871620120566,2.2971579406300573,0.8314225549836218
104,6,12,0.411363837647112,3.8593941630577517,0.8394946186242396
108,6,12,0.12674974526846247,1.1891595281104925,0.8717828731867103
110,6,12,0.09125481680411478,0.8561479524771192,0.8879270004679457
112,6,12,0.044166659384381586,0.41436930481008427,0.9040711277491811
113,6,12,0.06863865317894996,0.643964279782493,0.9121431913897987
114,6,12,0.051866405540758685,0.48660792340844605,0.9202152550304165
115,6,12,-0.07896618372562372,-0.7408566350721807,0.9282873186710341
116,6,12,0.030691498314696593,0.28794604340707647,0.9363593823116518
118,6,12,0.087621443152217,0.8220598295527813,0.9525035095928872
119,6,12,0.21911242787323426,2.055701419998919,0.9605755732335048
120,6,12,0.23626939348391646,2.216667180412824,0.9686476368741226
122,6,12,0.17340622992414143,1.626888244321542,0.984791764155358
123,6,12,0.26522713746374366,2.488347230682431,0.9928638277959756
124,6,12,0.25135732701426944,2.3582213892920216,1.0009358914365933
125,6,12,0.18237831978684546,1.7110639255010194,1.009007955077211
126,6,12,0.17349634320756815,1.6277336824671513,1.0170800187178286
127,6,12,0.07075819677750504,0.6638497277581784,1.0251520823584463
128,6,12,0.008351682745880305,0.07835505382661065,1.033224145999064
130,6,12,0.12408542678146955,1.1641630304211446,1.0493682732802994
133,6,12,0.3086875716322843,2.896090767191124,1.0735844642021526
134,6,12,0.20416320821233125,1.9154486174396168,1.08165652784277
136,6,12,0.2065932928441096,1.9382475452628913,1.0978006551240056
137,6,12,0.2383412907734057,2.2361056131910826,1.1058727187646233
138,6,12,0.1360713134164255,1.2766139964141825,1.1139447824052409
139,6,12,0.17199941365688384,1.613689567156812,1.1220168460458586
140,6,12,0.12641864064977668,1.186053121771942,1.1300889096864764
141,6,12,0.04611136120801318,0.43261439633281074,1.138160973327094
142,6,12,0.09738508654630165,0.9136618248590215,1.1462330369677116
143,6,12,0.06564805322105297,0.6159066262766212,1.1543051006083294
144,6,12,0.06800208004208651,0.6379919836691003,1.162377164248947
145,6,12,0.0754948903361411,0.7082891407531421,1.1704492278895648
146,6,12,0.07513983366516819,0.7049580175038421,1.1785212915301824
147,6,12,0.07800306355978902,0.7318206916902679,1.1865933551708001
148,6,12,0.08501641502630697,0.7976195909522189,1.1946654188114179
149,6,12,0.11805621734623313,1.1075973005910822,1.2027374824520356
150,6,12,0.12223347318139943,1.1467880979155416,1.2108095460926531
151,6,12,0.12449489716265734,1.1680046602740264,1.2188816097332709
152,6,12,0.1491057380074031,1.3989022910609992,1.2269536733738886
153,6,12,0.16190833466812074,1.5190155881047294,1.2350257370145064
154,6,12,0.14417192996434958,1.3526135602092055,1.2430978006551239
156,6,12,0.3600837478038347,3.3782870230762385,1.2592419279363594
68,7,7,0.2953017046423968,2.770505258207817,0.5489003275620028
69,7,7,0.24647590531776106,2.3124241444231393,0.5569723912026204
70,7,7,0.2921206670046423,2.7406609282787757,0.5650444548432382
71,7,7,0.23014294649245967,2.1591891728797594,0.5731165184838558
73,7,7,0.13835693761837511,1.2980576039865015,0.5892606457650912
74,7,7,0.05607072608194523,0.5260526403993419,0.5973327094057089
76,7,7,0.0488030168499171,0.45786736978994025,0.6134768366869443
78,7,7,0.14269611960530812,1.3387675840581592,0.6296209639681797
79,7,7,0.11922632046074876,1.1185751472490844,0.6376930276087973
80,7,7,0.11904307093224628,1.1168559096886543,0.6457650912494151
81,7,7,0.10236444626315445,0.9603779191489433,0.6538371548900327
82,7,7,0.10444191377672894,0.9798686114803133,0.6619092185306504
83,7,7,0.07075652222543989,0.6638340171976611,0.6699812821712681
84,7,7,0.07712663226214374,0.7235980587680347,0.6780533458118858
85,7,7,0.03209191747729444,0.3010847032680845,0.6861254094525034
87,7,7,0.05966828782495924,0.5598047778542119,0.7022695367337388
88,7,7,0.04549782773034013,0.42685825710551395,0.7103416003743566
90,7,7,0.07642569430087152,0.7170218952144454,0.7264857276555919
91,7,7,0.062441161707200606,0.5858197366245984,0.7345577912962096
92,7,7,0.0592549646989544,0.555927001749526,0.7426298549368273
93,7,7,-0.0168632874104611,-0.15821048678987049,0.750701918577445
95,7,7,0.03321413667824618,0.31161330553559813,0.7668460458586803
97,7,7,0.08439994348998398,0.7918358870112391,0.7829901731399157
98,7,7,-0.061616908568346486,-0.5780866364785799,0.7910622367805334
99,7,7,0.0392993995144526,0.3687049254627592,0.7991343004211511
100,7,7,0.00789620434278227,0.07408177910132134,0.8072063640617688
101,7,7,0.06157929284265293,0.5777337276934732,0.8152784277023865
103,7,7,0.023190338559893827,0.21757055211587506,0.8314225549836218
104,7,7,-0.01375020731051539,-0.12900373095157916,0.8394946186242396
108,7,7,-0.010069417371584122,-0.09447075088457747,0.8717828731867103
110,7,7,-0.023739423385316046,-0.22272203743451405,0.8879270004679457
112,7,7,0.056204335967580094,0.5273061614081291,0.9040711277491811
113,7,7,0.04310277890534707,0.40438803340212165,0.9121431913897987
86,8,8,0.2853952175038716,2.6775631103089803,0.6941974730931212
87,8,8,0.28860801569042777,2.707705416057582,0.7022695367337388
88,8,8,0.3264458060849692,3.062697600657358,0.7103416003743566
89,8,8,0.4089733348161813,3.8369665896345833,0.7184136640149742
90,8,8,0.42023111785936285,3.9425865255393466,0.7264857276555919
92,8,8,0.3094368467492672,2.903120427429487,0.7426298549368273
93,8,8,0.13884272573370823,1.3026152428580249,0.750701918577445
94,8,8,0.07741286915913993,0.726283518471633,0.7587739822180627
96,8,8,0.08241587719197413,0.773221480034057,0.7749181094992981
98,8,8,-0.02828481323607971,-0.26536664897644546,0.7910622367805334
100,8,8,-0.09705006031999801,-0.9105186262014459,0.8072063640617688
102,8,8,-0.0386057596552662,-0.3621972323239552,0.8233504913430042
104,8,8,-0.05385990655849775,-0.5053108464361913,0.8394946186242396
105,8,8,-0.06991019327314191,-0.655893802916289,0.8475666822648572
107,8,8,0.006780239989939186,0.0636118594939546,0.8637108095460926
108,8,8,0.01642835256548581,0.15412995066008062,0.8717828731867103
109,8,8,0.012236153312276548,0.11479895496354023,0.879854936827328
110,8,8,0.05164792560175781,0.484558155966203,0.8879270004679457
111,8,8,0.08172327037428506,0.766723478836936,0.8959990641085633
112,8,8,-0.02482480904548269,-0.23290506933511393,0.9040711277491811
114,8,8,-0.07256000572854178,-0.6807542057705159,0.9202152550304165
116,8,8,-0.05788660222504803,-0.5430890960771468,0.9363593823116518
117,8,8,0.09861796565269808,0.9252286326129495,0.9444314459522695
118,8,8,0.11218623702318524,1.0525254500229506,0.9525035095928872
124,8,8,0.17321013994916193,1.6250485383590572,1.0009358914365933
125,8,8,0.15671077009400602,1.4702523071751545,1.009007955077211
127,8,8,0.2814292648042693,2.640354748029604,1.0251520823584463
128,8,8,0.25441369180331935,2.3868960450286627,1.033224145999064
131,8,8,0.14041027284489563,1.3173218884538986,1.057440336920917
132,8,8,0.0805604508134221,0.7558139661010749,1.0655124005615348
133,8,8,0.009968351842871894,0.09352255934243972,1.0735844642021526
134,8,8,0.022119527460847728,0.20752425799086452,1.08165652784277
135,8,8,-0.0036130427998320577,-0.033897379926019794,1.0897285914833879
136,8,8,-0.03367416882298815,-0.3159293032285192,1.0978006551240056
138,8,8,-0.006180981601268356,-0.057989648410384335,1.1139447824052409
139,8,8,-0.02086375977678858,-0.19574271078988767,1.1220168460458586
140,8,8,-0.027320233553435665,-0.2563170124836188,1.1300889096864764
142,8,8,0.04288922343008659,0.4023844670229681,1.1462330369677116
143,8,8,0.13057853678177261,1.2250810512627306,1.1543051006083294
144,8,8,0.138457825971718,1.2990041332785245,1.162377164248947
145,8,8,0.11608526301614622,1.0891059094160607,1.1704492278895648
147,8,8,0.13306350189523977,1.2483948649153163,1.1865933551708001
148,8,8,0.1300478529228451,1.2201022028561994,1.1946654188114179
149,8,8,0.11461514902860032,1.0753133763265783,1.2027374824520356
150,8,8,0.14616940556533958,1.3713537725706146,1.2108095460926531
151,8,8,0.13411965169680354,1.2583036075086953,1.2188816097332709
152,8,8,0.10790410646871916,1.0123507235280689,1.2269536733738886
154,8,8,0.11083902614776474,1.0398859875491828,1.2430978006551239
155,8,8,0.1115599873510374,1.0466500081194319,1.2511698642957416
156,8,8,0.16480169023552552,1.5461608997888154,1.2592419279363594
157,8,8,0.0858688210458739,0.8056168199631317,1.267313991576977
158,8,8,0.022730690530754365,0.21325815817558993,1.2753860552175946
131,9,4,-0.06715168726878466,-0.6300136428301005,1.057440336920917
132,9,4,-0.09041926726535854,-0.8483088700938307,1.0655124005615348
133,9,4,-0.0628473895266057,-0.5896309449312183,1.0735844642021526
134,9,4,-0.06599017019106194,-0.6191163499234243,1.08165652784277
135,9,4,-0.0618095724117464,-0.5798941986525009,1.0897285914833879
136,9,4,-0.06068149364748535,-0.5693106222663011,1.0978006551240056
138,9,4,-0.03407519351947771,-0.3196916961061389,1.1139447824052409
139,9,4,0.0898615166479758,0.8430760827650248,1.1220168460458586
140,9,4,0.06145393616566834,0.5765576378596612,1.1300889096864764
142,9,4,0.022117914372109592,0.20750912407608954,1.1462330369677116
143,9,4,0.09616199712200463,0.9021868633941807,1.1543051006083294
144,9,4,0.0993638709616114,0.9322266774869945,1.162377164248947
145,9,4,0.10501463247711519,0.9852418285865794,1.1704492278895648
147,9,4,0.2112937663454074,1.982347143560782,1.1865933551708001
148,9,4,0.2163893205644661,2.0301533686365256,1.1946654188114179
149,9,4,0.2092131520719901,1.962826928491975,1.2027374824520356
150,9,4,0.1734127085570298,1.6269490265188713,1.2108095460926531
151,9,4,0.16272676976595818,1.526694103692055,1.2188816097332709
152,9,4,0.19184665332495246,1.7998953390736476,1.2269536733738886
154,9,4,0.1857588190210015,1.742779593769641,1.2430978006551239
155,9,4,0.14007304255092992,1.3141580113479727,1.2511698642957416
156,9,4,0.1443182348851983,1.3539861853791275,1.2592419279363594
157,9,4,0.20013824520105672,1.8776866234804832,1.267313991576977
158,9,4,0.2994409718015072,2.8093396477462367,1.2753860552175946
131,10,6,0.1286638698549686,1.2071177455823558,1.057440336920917
132,10,6,0.14528955727582363,1.363099081608092,1.0655124005615348
133,10,6,0.1403327845597946,1.3165948973869763,1.0735844642021526
134,10,6,0.10713990253537278,1.0051810019098237,1.08165652784277
135,10,6,0.07530374784145522,0.706495851793854,1.0897285914833879
136,10,6,0.06326671121312606,0.5935649992191611,1.0978006551240056
138,10,6,0.023345834991993022,0.21902941156704236,1.1139447824052409
139,10,6,0.03619805958766568,0.3396083153193872,1.1220168460458586
140,10,6,0.006653007690315447,0.06241817266594152,1.1300889096864764
141,10,6,-0.043100100797218974,-0.40436290753073556,1.138160973327094
142,10,6,-0.018442592592602135,-0.17302744599684555,1.1462330369677116
143,10,6,0.058820921809667887,0.5518548339016898,1.1543051006083294
144,10,6,0.1064725154284583,0.9989196107295536,1.162377164248947
145,10,6,0.08954174165862648,0.8400759704205718,1.1704492278895648
148,10,6,0.11739787836812456,1.1014207984854079,1.1946654188114179
149,10,6,0.1192795971439389,1.119074986324165,1.2027374824520356
150,10,6,0.18900280378885423,1.7732144904044767,1.2108095460926531
151,10,6,0.17864040953135646,1.6759950455902788,1.2188816097332709
152,10,6,0.22571056817837967,2.1176048297064085,1.2269536733738886
154,10,6,0.263042193010184,2.467848195281299,1.2430978006551239
155,10,6,0.1976037583150616,1.8539081991296604,1.2511698642957416
156,10,6,0.2486235913937313,2.3325736236605206,1.2592419279363594
157,10,6,0.24763734538291166,2.323320714801863,1.267313991576977
158,10,6,0.2237750731348697,2.0994461157166833,1.2753860552175946
86,11,16,0.1007131284005376,0.9448853407132968,0.6941974730931212
87,11,16,0.05153031329251691,0.4834547233884044,0.7022695367337388
88,11,16,0.020662957593701358,0.19385879513563686,0.7103416003743566
89,11,16,0.08805140354885281,0.8260936956665688,0.7184136640149742
90,11,16,0.09764435167227961,0.9160942368075461,0.7264857276555919
91,11,16,0.013502251111523885,0.12667741876877925,0.7345577912962096
92,11,16,0.0072090979140563395,0.0676353822678224,0.7426298549368273
93,11,16,0.024808740976112808,0.23275431954268583,0.750701918577445
96,11,16,0.03263206097901156,0.306152301552037,0.7749181094992981
98,11,16,0.008361231774629553,0.07844464231846378,0.7910622367805334
100,11,16,0.10523275360839102,0.9872882297133785,0.8072063640617688
102,11,16,0.07598877693886448,0.7129227592128139,0.8233504913430042
104,11,16,0.03277659105429376,0.30750827521302015,0.8394946186242396
105,11,16,0.07685290514366859,0.7210299651568995,0.8475666822648572
107,11,16,0.03775640701809846,0.3542286499881523,0.8637108095460926
109,11,16,0.03894936962471206,0.3654209632139451,0.879854936827328
110,11,16,0.0959788363190837,0.9004684582525494,0.8879270004679457
111,11,16,0.14927543658338135,1.4004943942885355,0.8959990641085633
112,11,16,0.14586666925525554,1.3685135162302255,0.9040711277491811
114,11,16,0.027643011712427366,0.25934530040970466,0.9202152550304165
117,11,16,0.09013657056747079,0.8456566243544286,0.9444314459522695
118,11,16,0.10634286066605425,0.9977031964815318,0.9525035095928872
121,11,16,0.08958544904003556,0.8404860308032674,0.9767197005147402
122,11,16,0.08318730575952304,0.7804589827952216,0.984791764155358
123,11,16,0.0016044249524342878,0.015052631587419686,0.9928638277959756
124,11,16,0.16636763771707294,1.5608525377424745,1.0009358914365933
125,11,16,0.050772210741071716,0.47634224461831703,1.009007955077211
127,11,16,0.11750859756720973,1.1024595602616785,1.0251520823584463
128,11,16,0.206499561595037,1.9373681635514701,1.033224145999064
131,11,16,0.04463385863752173,0.41875254394181566,1.057440336920917
132,11,16,0.08523330934271642,0.799654482165649,1.0655124005615348
133,11,16,0.027295009054893966,0.2560803575481857,1.0735844642021526
