1,2006-05-05,M1,00-00-00,X,00-00-00,0,0,0,,
2,2006-05-06,M3,5-8-2006,X,00-00-00,0,2.53,0,,
3,2006-05-07,M1,00-00-00,X,00-00-00,0,0,0,,
4,2006-05-07,M1,00-00-00,X,00-00-00,0,0,0,,
5,2006-05-07,M2,5-8-2006,F,00-00-00,10,3.007,240,,
6,2006-05-07,M3,5-8-2006,F,00-00-00,10,2.67,240,,
7,2006-05-07,M4,5-8-2006,F,00-00-00,10,3.01,240,,
8,2006-05-08,M1,5-8-2006,F,00-00-00,10,2.659,240,,
9,2006-05-08,M1,5-8-2006,F,00-00-00,10,2.689,240,,
10,2006-05-08,M1,5-8-2006,NF,00-00-00,10,2.459,240,,
11,2006-05-08,M2,5-8-2006,F,00-00-00,10,3.007,240,,
12,2006-05-08,M3,00-00-00,X,00-00-00,0,0,0,,
13,2006-05-08,M3,00-00-00,X,00-00-00,0,0,0,,
14,2006-05-08,M4,5-8-2006,X,00-00-00,0,3.342,0,,
15,2006-05-08,M4,00-00-00,X,00-00-00,0,0,0,,
16,2006-05-09,M1,00-00-00,X,00-00-00,0,0,0,,
17,2006-05-09,M1,5-9-2006,NF,00-00-00,10,3.014,240,,
18,2006-05-09,M2,5-9-2006,F,00-00-00,10,3.191,240,,
19,2006-05-09,M3,00-00-00,X,00-00-00,0,0,0,,
20,2006-05-09,M3,5-9-2006,F,00-00-00,10,3.114,240,,
21,2006-05-09,M3,5-9-2006,F,00-00-00,10,2.962,240,,
22,2006-05-09,M3,5-9-2006,F,00-00-00,10,2.763,240,,
23,2006-05-09,M3,5-9-2006,F,00-00-00,10,2.666,240,,
24,2006-05-09,M4,5-9-2006,X,00-00-00,0,2.865,0,,
25,2006-05-09,M4,5-9-2006,F,00-00-00,10,3.153,240,,
26,2006-05-09,M1,00-00-00,X,00-00-00,0,0,0,,
27,2006-05-10,M1,5-10-2006,F,00-00-00,10,2.757,240,,
28,2006-05-10,M2,5-10-2006,F,00-00-00,10,3.064,240,,
29,2006-05-10,M2,5-10-2006,NF,00-00-00,10,2.516,240,,
30,2006-05-10,M3,00-00-00,X,00-00-00,0,0,0,,
31,2006-05-10,M3,5-10-2006,NF,00-00-00,10,3.274,240,,
32,2006-05-10,M3,5-10-2006,F,00-00-00,10,2.919,240,,
33,2006-05-10,M3,5-10-2006,F,00-00-00,10,2.692,240,,
34,2006-05-10,M4,5-10-2006,F,00-00-00,10,2.926,240,,
35,2006-05-11,M1,00-00-00,X,00-00-00,0,0,0,,
36,2006-05-11,M1,00-00-00,X,00-00-00,0,0,0,,
37,2006-05-11,M1,5-11-2006,NF,00-00-00,10,2.818,240,,
38,2006-05-11,M2,5-11-2006,F,00-00-00,10,3.204,240,,
39,2006-05-11,M2,5-11-2006,F,00-00-00,10,3.387,240,,
40,2006-05-11,M3,00-00-00,X,00-00-00,0,0,0,,
41,2006-05-11,M3,00-00-00,X,00-00-00,0,0,0,,
42,2006-05-11,M3,00-00-00,X,00-00-00,0,0,0,,
43,2006-05-11,M3,5-11-2006,NF,00-00-00,10,2.909,240,,
44,2006-05-11,M3,5-11-2006,F,00-00-00,10,2.621,240,,
45,2006-05-12,M1,00-00-00,X,00-00-00,0,0,0,,
