1,2010-05-17,M6,2010-05-17,NF,00-00-00,25,0,600,,
2,2010-05-17,M6,2010-05-17,X,00-00-00,0,0,0,,
3,2010-05-17,M6,2010-05-17,F,00-00-00,10,0,240,,
4,2010-05-17,M6,2010-05-17,NF,00-00-00,10,0,240,,
5,2010-05-17,M6,2010-05-17,NF,00-00-00,0,0,0,,
6,2010-05-17,M6,2010-05-17,F,00-00-00,10,0,240,,
7,2010-05-17,M8,2010-05-17,F,00-00-00,10,0,240,,
8,2010-05-17,M7,2010-05-17,F,00-00-00,10,0,240,,
9,2010-05-17,M7,2010-05-17,NF,00-00-00,10,0,240,,
10,2010-05-17,M6,2010-05-17,NF,00-00-00,10,0,240,,
11,2010-05-17,M6,2010-05-17,F,00-00-00,10,0,240,,
12,2010-05-19,M6,2010-05-19,F,00-00-00,10,0,240,,
13,2010-05-19,M6,2010-05-19,F,00-00-00,10,0,240,,
14,2010-05-19,M6,00-00-00,X,00-00-00,0,0,0,,
15,2010-05-19,M6,00-00-00,X,00-00-00,0,0,0,,
16,2010-05-19,M6,00-00-00,X,00-00-00,0,0,0,,
17,2010-05-19,M8,00-00-00,X,00-00-00,0,0,0,,
18,2010-05-19,M8,2010-05-20,NF,00-00-00,10,0,240,,
19,2010-05-19,M7,2010-05-20,X,00-00-00,0,0,0,,
20,2010-05-20,M6,2010-05-20,F,00-00-00,10,0,240,,
21,2010-05-20,M7,2010-05-20,F,00-00-00,10,0,240,,
22,2010-05-21,M8,00-00-00,X,00-00-00,0,0,0,FROY,
23,2010-05-21,M6,2010-05-22,NF,00-00-00,0,0,0,,
24,2010-05-22,M6,2010-05-22,F,00-00-00,9,0,216,,
25,2010-05-22,M7,00-00-00,X,00-00-00,0,0,0,FLWD,
26,2010-05-22,M8,2010-05-22,F,00-00-00,9,0,216,FPYD,
27,2010-05-21,M7,00-00-00,X,00-00-00,0,0,0,FLWD,
28,2010-05-21,M6,00-00-00,X,00-00-00,0,0,0,,
29,2010-05-23,M7,2010-05-23,X,00-00-00,0,0,0,FLWD,
30,2010-05-23,M8,2010-05-23,F,00-00-00,10,0,240,FROY,
31,2010-05-23,M6,2010-05-23,F,00-00-00,10,0,240,FR2G,
32,2010-05-23,M8,00-00-00,X,00-00-00,0,0,0,FPYD,
33,2010-05-23,M8,00-00-00,X,00-00-00,0,0,0,,
34,2010-05-23,M6,2010-05-23,X,00-00-00,0,0,0,FPOD,
35,2010-05-24,M7,2010-05-24,F,00-00-00,10,0,240,,
36,2010-05-24,M7,2010-05-24,F,00-00-00,10,0,240,,
37,2010-05-24,M6,00-00-00,X,00-00-00,0,0,0,,
38,2010-05-24,M6,2010-05-24,F,00-00-00,10,0,240,,
39,2010-05-24,M6,2010-05-24,F,00-00-00,10,0,240,,
40,2010-05-25,M6,2010-05-25,F,00-00-00,9,0,216,FPOD,
41,2010-05-25,M6,2010-05-25,F,00-00-00,9,0,216,FWN,
42,2010-05-25,M7,2010-05-25,F,00-00-00,9,0,216,FYBL,
43,2010-05-26,M6,2010-05-26,X,00-00-00,0,0,0,FPOD,
44,2010-05-26,M6,2010-05-26,F,00-00-00,10,0,240,FR2G,
45,2010-05-26,M6,2010-05-26,F,00-00-00,10,0,240,FWN,
46,2010-05-26,M6,00-00-00,X,00-00-00,0,0,0,FNMO,
47,2010-05-27,M7,2010-05-27,F,00-00-00,10,0,240,FLD,
48,2010-05-27,M7,2010-05-27,F,00-00-00,10,0,240,FLWD,
49,2010-05-27,M7,2010-05-27,F,00-00-00,10,0,240,FLOY,
50,2010-05-27,M6,2010-05-27,NF,00-00-00,10,0,240,,
51,2010-05-28,M6,2010-05-29,F,00-00-00,10,0,240,FRG,
52,2010-05-28,M7,2010-05-29,F,00-00-00,10,0,240,FLWD,
53,2010-05-28,M7,2010-05-29,F,00-00-00,10,0,240,FLOY,
54,2010-05-28,M7,00-00-00,X,00-00-00,0,0,0,FYBL,
55,2010-05-28,M7,00-00-00,X,00-00-00,0,0,0,F2MB,
56,2010-05-28,M5,2010-05-29,F,00-00-00,10,0,240,,
57,2010-05-29,M7,00-00-00,X,00-00-00,0,0,0,F2MB,
58,2010-05-29,M7,2010-05-29,F,00-00-00,10,0,240,FLWD,
59,2010-05-29,M7,2010-05-29,F,00-00-00,10,0,240,FLD,
60,2010-05-29,M6,00-00-00,X,00-00-00,0,0,0,?,
61,2010-05-29,M6,2010-05-29,F,00-00-00,10,0,240,FPOD,
62,2010-05-29,M6,2010-05-29,F,00-00-00,10,0,240,FNMO,
63,2010-05-29,M5,00-00-00,X,00-00-00,0,0,0,,
64,2010-05-30,M7,2010-05-30,F,00-00-00,10,0,240,FGOG,
65,2010-05-31,M7,2010-05-31,F,00-00-00,9,0,216,?,
66,2010-05-31,M7,2010-05-31,F,00-00-00,9,0,216,FLWD,
67,2010-05-31,M7,2010-05-31,NF,00-00-00,9,0,216,,
68,2010-05-31,M7,00-00-00,X,00-00-00,0,0,0,,
69,2010-05-31,M7,00-00-00,X,00-00-00,0,0,0,,
70,2010-05-31,M6,2010-05-31,F,00-00-00,9,0,216,FPOD,
71,2010-05-31,M6,2010-05-31,F,00-00-00,9,0,216,,
72,2010-05-31,M8,00-00-00,X,00-00-00,0,0,0,,
73,2010-06-01,M7,00-00-00,X,00-00-00,0,0,0,FYBL,
74,2010-06-01,M6,2010-06-02,F,00-00-00,10,0,240,FNMO,
75,2010-06-01,M6,2010-06-02,F,00-00-00,10,0,240,?,
76,2010-06-02,M7,00-00-00,X,00-00-00,0,0,0,FLWD,
77,2010-06-02,M7,2010-06-02,NF,00-00-00,10,0,240,F2PO,
78,2010-06-02,M6,2010-06-02,F,00-00-00,10,0,240,FPOD,
79,2010-06-03,M7,2010-06-03,,00-00-00,0,0,0,FLD,
80,2010-06-03,M7,2010-06-03,,00-00-00,0,0,0,?,
81,2010-06-03,M6,2010-06-03,,00-00-00,0,0,0,F2RD,
82,2010-06-03,M6,2010-06-03,,00-00-00,0,0,0,FWN,
83,2010-06-03,M7,00-00-00,X,00-00-00,0,0,0,,
84,2010-06-04,M6,2010-06-04,,00-00-00,0,0,0,,
85,2010-06-05,M6,2010-06-05,,00-00-00,0,0,0,FPOD,
86,2010-06-05,M6,2010-06-05,,00-00-00,0,0,0,?,
87,2010-06-05,M7,2010-06-05,,00-00-00,0,0,0,FYBL,
88,2010-06-06,M7,2010-06-06,X,00-00-00,0,0,0,FLWD,
89,2010-06-06,M7,2010-06-06,,00-00-00,0,0,0,FGOG,
90,2010-06-06,M7,2010-06-06,,00-00-00,0,0,0,FYBL,
91,2010-06-06,M6,2010-06-06,,00-00-00,0,0,0,,
92,2010-06-07,M6,2010-06-07,,00-00-00,0,0,0,FLWD,
93,2010-06-07,M6,2010-06-07,,00-00-00,0,0,0,FNMO,
94,2010-06-07,M6,2010-06-07,,00-00-00,0,0,0,FR2G,
95,2010-06-07,M6,00-00-00,X,00-00-00,0,0,0,FLOY,
96,2010-06-08,M6,2010-06-08,,00-00-00,0,0,0,FPOD,
97,2010-06-08,M6,2010-06-08,,00-00-00,0,0,0,FR2G,
98,2010-06-08,M7,2010-06-08,,00-00-00,0,0,0,FLWD,
99,2010-06-08,M5,2010-06-08,,00-00-00,0,0,0,FRM,
100,2010-06-08,M5,2010-06-08,,00-00-00,0,0,0,FR2D,
101,2010-06-08,M5,2010-06-08,,00-00-00,0,0,0,?,
102,2010-06-08,M7,00-00-00,X,00-00-00,0,0,0,FGOG,
103,2010-06-08,M5,00-00-00,X,00-00-00,0,0,0,FGRN,
104,2010-06-09,M6,2010-06-09,,00-00-00,0,0,0,,
105,2010-06-09,M6,2010-06-09,,00-00-00,0,0,0,,
106,2010-06-09,M6,00-00-00,X,00-00-00,0,0,0,,
107,2010-06-09,M7,2010-06-09,,00-00-00,0,0,0,FLD,
108,2010-06-09,M7,2010-06-09,,00-00-00,0,0,0,FGOG,
109,2010-06-09,M5,2010-06-09,,00-00-00,0,0,0,FGRN,
110,2010-06-09,M5,2010-06-09,,00-00-00,0,0,0,FRM,
111,2010-06-09,M5,2010-06-09,X,00-00-00,0,0,0,FYR,
112,2010-06-10,M6,2010-06-10,X,00-00-00,0,0,0,,3egg
113,2010-06-10,M6,2010-06-10,,00-00-00,0,0,0,F2PO,3egg
114,2010-06-10,M6,2010-06-10,,00-00-00,0,0,0,FPOD,3egg
115,2010-06-10,M6,2010-06-10,,00-00-00,0,0,0,FR2G,3egg
116,2010-06-10,M5,2010-06-10,,00-00-00,0,0,0,FR2D,3egg
117,2010-06-10,M5,2010-06-10,,00-00-00,0,0,0,FWNG,2egg
118,2010-06-10,M5,00-00-00,X,00-00-00,0,0,0,FOGO,2egg
119,2010-06-10,M7,2010-06-10,,00-00-00,0,0,0,FLWD,2egg
120,2010-06-10,M7,00-00-00,X,00-00-00,0,0,0,FYBL,3egg
121,2010-06-10,M7,00-00-00,X,00-00-00,0,0,0,FLOY,3egg
122,2010-06-11,M7,2010-06-11,,00-00-00,0,0,0,,
123,2010-06-11,M5,2010-06-11,,00-00-00,0,0,0,FYR,2egg
124,2010-06-11,M5,2010-06-11,,00-00-00,0,0,0,?,2egg
125,2010-06-11,M5,2010-06-11,,00-00-00,0,0,0,FLG,3egg
126,2010-06-12,M7,2010-06-12,F,00-00-00,9,0,216,FLWD,
127,2010-06-12,M7,2010-06-12,F,00-00-00,9,0,216,FLOY,
128,2010-06-12,M7,00-00-00,X,00-00-00,0,0,0,FNM,
129,2010-06-12,M5,2010-06-12,F,00-00-00,9,0,216,?,
130,2010-06-12,M5,2010-06-12,F,00-00-00,9,0,216,FLG,
131,2010-06-12,M5,2010-06-12,F,00-00-00,9,0,216,FR2D,
132,2010-06-13,M6,2010-06-13,F,00-00-00,8,0,192,FPOD,
133,2010-06-13,M6,2010-06-13,F,00-00-00,8,0,192,FNMO,
134,2010-06-13,M7,00-00-00,X,00-00-00,0,0,0,FGOG,
135,2010-06-13,M7,2010-06-13,X,00-00-00,0,0,0,FLD,
136,2010-06-13,M7,2010-06-13,F,00-00-00,8,0,192,FNM,
137,2010-06-13,M5,2010-06-13,NF,00-00-00,8,0,192,FGRN,
138,2010-06-13,M6,2010-06-13,F,00-00-00,8,0,192,,
