MDLO,,,09:31:47,03-04-22,LNA
MNWL,,,09:32:48,03-04-22,LNA
MDYG,FGYR,,09:32:57,03-04-22,LNA
MDYG,FGYR,,09:33:00,03-04-22,LNA
MNWL,,,09:33:06,03-04-22,LNA
MDYG,FGYR,,09:33:11,03-04-22,LNA
MDOG,MRYR,,09:33:23,03-04-22,LNA
MDOG,MRYR,,09:33:23,03-04-22,LNA
MRYR,MDOG,,09:33:29,03-04-22,LNA
MDYG,FGYR,DEPART,09:33:35,03-04-22,LNA
MDOG,MRYR,,09:33:44,03-04-22,LNA
MDOG,FOYL,leave,09:34:15,03-04-22,LNA
MDOG,FOYL,Leave,09:34:26,03-04-22,LNA
M3O,,,09:35:13,03-04-22,LNA
MRYR,MDOG,,09:35:25,03-04-22,LNA
MDOG,MRYR,,09:35:32,03-04-22,LNA
MRYR,MDOG,,09:35:39,03-04-22,LNA
MDLO,MNWL,,09:35:45,03-04-22,LNA
MDOG,MRYR,,09:35:46,03-04-22,LNA
MRYR,M3O,leave,09:36:00,03-04-22,LNA
MDLO,M3O,leave,09:36:04,03-04-22,LNA
MDYG,FGYR,,09:36:11,03-04-22,LNA
MRYR,MDOG,,09:36:20,03-04-22,LNA
MDOG,MRYR,,09:36:21,03-04-22,LNA
FLGY,MDYG,approach,09:36:33,03-04-22,LNA
MDYG,FLGY,,09:36:33,03-04-22,LNA
MDYG,FLGY,,09:36:38,03-04-22,LNA
MDLO,ML,,09:36:49,03-04-22,LNA
MDOG,MRYR,,09:37:10,03-04-22,LNA
MRYR,MDOG,,09:37:10,03-04-22,LNA
MDLO,Male,leave,09:37:32,03-04-22,LNA
MRYR,FYRW,,09:37:37,03-04-22,LNA
MRYR,FYRW,,09:37:39,03-04-22,LNA
MRYR,FYRW,,09:37:43,03-04-22,LNA
MDYG,MDLO,,09:37:47,03-04-22,LNA
MDLO,MDYG,,09:37:50,03-04-22,LNA
MNWL,,,09:37:54,03-04-22,LNA
MNWL,,,09:38:02,03-04-22,LNA
MDYG,MDLO,DEPART,09:38:08,03-04-22,LNA
MRYR,MDOG,,09:38:13,03-04-22,LNA
MDLO,FNRG,FOLLOW,09:38:26,03-04-22,LNA
MDLO,FNRG,,09:38:30,03-04-22,LNA
FNRG,MDLO,APPROACH,09:38:30,03-04-22,LNA
MDLO,FNRG,LEAVE,09:38:30,03-04-22,LNA
M3O,MNWL,Leave,09:38:36,03-04-22,LNA
MRYR,FYRW,LEAVE,09:05:32,03-04-22,LNA
MDLO,FNY,leave,09:32:53,03-04-22,LNA
MDOG,FEMALE,,09:08:37,03-04-22,LNA
MBRW,MOWN,,09:09:34,03-04-22,LNA
MNWL,MRYR,,08:13:32,03-04-22,LNA
MRYR,MDOG,,08:13:39,03-04-22,LNA
MDLO,MNWL,,08:13:45,03-04-22,LNA
MRYR,MDOG,,08:15:12,03-04-22,LNA
MDOG,MRYR,,08:15:16,03-04-22,LNA
MDLO,ML,,08:15:23,03-04-22,LNA
MDLO,ML,leave,08:15:29,03-04-22,LNA
MDYG,FLGY,,08:15:34,03-04-22,LNA
MDLO,ML,,08:15:44,03-04-22,LNA
MBRW,ML,leave,08:15:48,03-04-22,LNA
ML,M3O,leave,08:16:08,03-04-22,LNA
MDYG,FLGY,,08:16:13,03-04-22,LNA
MGDO,FOYL,,08:16:28,03-04-22,LNA
MGDO,,,08:16:44,03-04-22,LNA
MGDO,,,08:16:47,03-04-22,LNA
MOWN,,,08:16:51,03-04-22,LNA
MGDO,,,08:16:54,03-04-22,LNA
MNWL,MOWN,,08:16:58,03-04-22,LNA
MDLO,male,leave,08:17:16,03-04-22,LNA
MGDO,,,08:17:16,03-04-22,LNA
MG2L,MLRM,,08:17:37,03-04-22,LNA
MGDO,,,08:17:39,03-04-22,LNA
MDOG,MDYG,,08:17:47,03-04-22,LNA
MDYG,MDOG,,08:17:50,03-04-22,LNA
MGDO,,,08:17:53,03-04-22,LNA
MNWL,,,08:18:09,03-04-22,LNA
MDYG,Male,leave,08:18:17,03-04-22,LNA
MDLO,MDYG,,08:18:17,03-04-22,LNA
MDYG,MDLO,,08:18:35,03-04-22,LNA
MDLO,MRYR,,08:18:35,03-04-22,LNA
MGDO,,,08:18:39,03-04-22,LNA
MGDO,,,08:18:43,03-04-22,LNA
MDYG,Female,leave,08:18:49,03-04-22,LNA
MOWN,MG2L,leave,08:18:56,03-04-22,LNA
MDYG,FGYR,,08:19:07,03-04-22,LNA
FLGY,MDYG,approach,08:19:21,03-04-22,LNA
MDYG,FLGY,Rattle,08:19:23,03-04-22,LNA
ML,,,08:19:38,03-04-22,LNA
ML,MDLO,,08:19:38,03-04-22,LNA
MDOG,ML,leave,08:19:43,03-04-22,LNA
MGDO,,,08:19:46,03-04-22,LNA
MBRW,MG2L,leave,08:19:58,03-04-22,LNA
MDOG,MG2L,,08:20:08,03-04-22,LNA
MGDO,,,08:20:12,03-04-22,LNA
MDOG,MG2L,,08:20:26,03-04-22,LNA
MDYG,FOLM,,08:20:38,03-04-22,LNA
MRYR,MBRW,Depart,08:20:51,03-04-22,LNA
MBRW,ML,,08:20:51,03-04-22,LNA
MNWL,M3O,,08:21:04,03-04-22,LNA
MGDO,,,08:21:33,03-04-22,LNA
MGDO,,,08:21:42,03-04-22,LNA
MBRW,FNY,,08:21:54,03-04-22,LNA
MBRW,FNY,leave,08:21:58,03-04-22,LNA
MDOG,FGYR,leave,08:22:42,03-04-22,LNA
MGDO,MG2L,,08:22:48,03-04-22,LNA
