1,4/23/2008,M1,5/6/2008,NF,00/00/00,2728,2.487,65472,,
2,4/26/2008,M1,5/6/2008,NF,00/00/00,23,2.559,552,,
3,5/4/2008,M4,5/6/2008,F,00/00/00,16,2.991,384,,
4,5/5/2008,M1,5/6/2008,F,00/00/00,16,2.834,384,FYBL,
5,5/6/2008,M4,5/6/2008,F,05/18/08,12,2.48,285,FNMW,
6,5/5/2008,M2,00/00/00,X,00/00/00,0,0,0,FOY,
7,5/5/2008,M4,00/00/00,X,00/00/00,0,0,0,FGBD,
8,5/5/2008,M4,00/00/00,X,00/00/00,0,0,0,,
9,5/7/2008,M1,5/7/2008,NF,00/00/00,22,2.766,528,FOGO,
10,5/7/2008,M4,5/7/2008,NF,00/00/00,22,3.334,528,FGBD,
11,5/8/2008,M2,5/8/2008,F,05/20/08,12,3.492,288,,
12,5/8/2008,M4,5/8/2008,F,00/00/00,14,3.628,336,,
13,5/9/2008,M2,5/9/2008,NF,00/00/00,20,3.081,480,FOWD,
14,5/9/2008,M2,5/9/2008,NF,00/00/00,20,3.409,480,,
15,5/9/2008,M4,5/9/2008,F,00/00/00,15,2.995,360,FBNM,
16,5/10/2008,M4,5/10/2008,F,05/22/08,12,3.39,293.3,,
17,5/11/2008,M1,5/11/2008,F,00/00/00,13,2.98,312,FOGO,3
18,5/11/2008,M4,5/11/2008,F,00/00/00,13,3.346,312,,
19,5/11/2008,M4,00/00/00,X,00/00/00,0,0,0,,
20,5/12/2008,M4,5/12/2008,F,05/24/08,12,3.698,292,,14
21,5/13/2008,M1,5/13/2008,F,00/00/00,13,2.729,312,FGOG,3
22,5/13/2008,M4,5/13/2008,NF,00/00/00,16,3.066,384,FBON,14
23,5/14/2008,M1,5/14/2008,F,05/26/08,12,3.076,284,,
24,5/14/2008,M4,5/14/2008,NF,00/00/00,15,2.875,360,FGBD,
25,5/15/2008,M4,5/15/2008,F,00/00/00,15,3.634,360,,
26,5/15/2008,M2,5/15/2008,F,00/00/00,15,3.186,360,FOWD,6
27,5/16/2008,M1,5/16/2008,NF,00/00/00,14,2.787,336,,
28,5/16/2008,M2,5/16/2008,F,00/00/00,14,3.069,336,,
29,5/17/2008,M1,5/17/2008,NF,00/00/00,12,3.212,288,,
30,5/17/2008,M1,5/17/2008,F,05/28/08,11,2.525,264,,
31,5/17/2008,M2,5/17/2008,NF,00/00/00,12,2.695,288,FOWD,6
32,5/17/2008,M3,5/17/2008,F,05/29/08,12,2.952,288,,
33,5/17/2008,M4,5/17/2008,F,05/29/08,12,3.176,289,,
34,5/17/2008,M4,5/17/2008,NF,00/00/00,12,2.796,288,,
35,5/18/2008,M1,5/18/2008,NF,00/00/00,11,2.452,264,FOMG,
36,5/18/2008,M1,5/18/2008,F,00/00/00,16,2.93,384,FOGO,
37,5/20/2008,M1,00/00/00,X,00/00/00,0,0,0,,
38,5/18/2008,M3,5/18/2008,F,05/30/08,12,3.232,292,,
39,5/19/2008,M1,5/19/2008,F,00/00/00,15,2.933,360,FYBL,4
40,5/19/2008,M2,5/19/2008,NF,00/00/00,10,2.684,240,FOLW,7
41,5/19/2008,M3,5/19/2008,NF,00/00/00,10,2.881,240,,
42,5/19/2008,M4,5/19/2008,F,05/31/08,12,3.411,288,,
43,5/19/2008,M4,5/19/2008,F,05/31/08,12,3.489,288,,
44,5/19/2008,M4,5/19/2008,NF,00/00/00,10,3.136,240,FPBM,
45,5/20/2008,M1,5/20/2008,F,00/00/00,14,3.865,336,,
46,5/20/2008,M1,00/00/00,X,00/00/00,0,0,0,,
47,5/20/2008,M2,5/20/2008,NF,00/00/00,9,2.913,216,,
48,5/20/2008,M2,5/20/2008,F,06/01/08,12,3.588,286,,
49,5/20/2008,M3,5/20/2008,F,00/00/00,14,3.098,336,,
50,5/20/2008,M4,5/20/2008,F,00/00/00,14,2.905,336,,
51,5/20/2008,M4,5/20/2008,NF,00/00/00,9,3.314,216,,
52,5/20/2008,M2,5/20/2008,F,06/01/08,12,3.161,296,,
53,5/20/2008,M1,5/20/2008,NF,00/00/00,9,2.435,216,,4
54,5/21/2008,M1,5/21/2008,NF,00/00/00,9,2.647,216,FOMG,
55,5/21/2008,M1,5/21/2008,NF,00/00/00,9,2.997,216,,
56,5/21/2008,M2,00/00/00,X,00/00/00,0,0,0,,
57,5/21/2008,M2,5/21/2008,F,06/02/08,12,3.154,285,FOWD,
58,5/21/2008,M3,5/21/2008,F,06/02/08,12,2.509,285,FGYD,
59,5/21/2008,M4,5/21/2008,F,00/00/00,18,2.808,432,FBON,
60,5/21/2008,M4,5/21/2008,NF,00/00/00,18,2.965,432,,
61,5/21/2008,M4,5/21/2008,NF,00/00/00,9,3.214,216,FGBD,
62,5/21/2008,M4,5/21/2008,NF,00/00/00,9,3.433,216,,
63,5/22/2008,M1,5/22/2008,NF,00/00/00,9,3.21,216,FOGO,
64,5/22/2008,M2,5/22/2008,NF,00/00/00,9,3.417,216,,
65,5/22/2008,M3,5/22/2008,NF,00/00/00,9,2.966,216,,
66,5/22/2008,M4,5/22/2008,NF,00/00/00,9,3.436,216,FBON,
67,5/22/2008,M4,5/22/2008,NF,00/00/00,9,2.912,216,FGBD,
68,5/22/2008,M4,00/00/00,X,00/00/00,0,0,0,F2RW,
69,5/22/2008,M4,00/00/00,X,00/00/00,0,0,0,,
70,5/23/2008,M1,5/23/2008,NF,00/00/00,9,2.907,216,FYBL,1
71,5/23/2008,M2,5/23/2008,NF,00/00/00,9,3.129,216,FOLW,5
72,5/23/2008,M2,5/23/2008,NF,00/00/00,9,3.476,216,FOWD,8
73,5/23/2008,M3,5/23/2008,F,06/04/08,12,3.242,285,FOD,12
74,5/23/2008,M4,5/23/2008,F,00/00/00,16,3.024,384,F2RW,14
75,5/23/2008,M4,5/23/2008,NF,00/00/00,9,3.386,216,FRLR,14
76,5/23/2008,M4,5/23/2008,F,06/04/08,12,3.447,295,FBON,14
77,5/24/2008,M1,5/24/2008,F,06/04/08,11,2.939,261,FPOD,
78,5/24/2008,M1,5/24/2008,NF,00/00/00,9,2.497,216,FGOG,
79,5/24/2008,M2,5/24/2008,NF,00/00/00,9,3.545,216,FOY,
80,5/24/2008,M2,5/24/2008,F,06/04/08,11,2.804,276.3,FDR,
81,5/24/2008,M3,5/24/2008,F,06/05/08,12,2.901,288,FGYD,
82,5/24/2008,M1,00/00/00,X,00/00/00,0,0,0,FYBL,
83,5/25/2008,M1,5/25/2008,NF,00/00/00,9,3.306,216,FOGO,3
84,5/25/2008,M1,00/00/00,X,00/00/00,0,0,0,FYR,4
85,5/25/2008,M3,5/25/2008,NF,00/00/00,9,3.009,216,,
86,5/26/2008,M1,5/26/2008,F,06/06/08,11,2.891,269,FOGO,
87,5/26/2008,M1,5/26/2008,NF,00/00/00,9,2.26,216,FYR,
88,5/26/2008,M2,5/26/2008,F,06/07/08,12,3.174,289.3,FOWD,
89,5/26/2008,M4,5/26/2008,NF,00/00/00,9,3.47,216,FRLR,
90,5/26/2008,M4,5/26/2008,F,06/07/08,12,3.353,291,FBON,
91,5/26/2008,M2,00/00/00,X,00/00/00,0,0,0,,
92,5/27/2008,M1,5/27/2008,F,00/00/00,12,2.762,288,FYBL,3 - 3
93,5/27/2008,M1,5/27/2008,NF,00/00/00,9,2.896,216,FYR,1 - 3
94,5/27/2008,M2,5/27/2008,F,06/08/08,12,3.215,291.38,FOY,6 - NULL
95,5/27/2008,M3,5/27/2008,F,00/00/00,14,3.056,336,FGYD,10 - NULL
96,5/27/2008,M4,5/27/2008,F,06/08/08,12,3,290.3,FRLR,16 - 3
97,5/27/2008,M4,5/27/2008,NF,00/00/00,9,3.095,216,FBON,16 - 0
98,5/27/2008,M4,5/27/2008,F,06/08/08,12,3.033,291.58,,16 - 0
99,5/28/2008,M1,5/28/2008,F,06/08/08,11,2.908,272,FN2L,C2- 0
100,5/28/2008,M1,5/28/2008,F,00/00/00,13,2.371,312,FYBL,C1 - 2
101,5/28/2008,M2,00/00/00,X,00/00/00,0,0,0,FOLW,C6- 2
102,5/28/2008,M3,5/28/2008,F,06/09/08,12,3.103,285.81,FOD,C12 - 2
103,5/28/2008,M4,5/28/2008,F,06/09/08,9,2.981,227,FBON,C13 - 2
104,5/28/2008,M4,5/28/2008,NF,00/00/00,9,2.987,216,FGBD,C13- 2
105,5/28/2008,M2,00/00/00,X,00/00/00,0,0,0,FOY,C6 - 2
106,5/29/2008,M1,5/29/2008,NF,00/00/00,8,2.47,192,FOMG,C3 - 2W1C
107,5/29/2008,M1,5/29/2008,F,00/00/00,10,3.298,240,FYBL,C4 - 1
108,5/29/2008,M2,5/29/2008,F,00/00/00,10,3.196,240,FOY,C7 - 2W1C
109,5/29/2008,M2,5/29/2008,F,00/00/00,10,3.187,240,FOLW,C7 - 2W1C
110,5/29/2008,M3,5/29/2008,NF,00/00/00,10,3.038,240,,
111,5/29/2008,M3,5/29/2008,F,00/00/00,10,2.908,240,FGYD,C12 - 2W1C
112,5/29/2008,M3,5/29/2008,F,00/00/00,10,3.518,240,FNM,C12 - 2W1C
113,5/29/2008,M4,5/29/2008,F,00/00/00,10,3.011,240,FRLR,C16 - 1
114,5/29/2008,M4,5/29/2008,F,00/00/00,10,3.827,240,FBNM,C16 - 1
115,5/29/2008,M4,5/29/2008,NF,00/00/00,10,3.29,240,FN2R,C16- 1
116,5/29/2008,M4,5/29/2008,F,00/00/00,10,3.596,240,F2RW,C16 - 2W1C
