MWYR,MROD,,08:48:27,03-04-21,LSA
MROD,MWYR,,08:48:27,03-04-21,LSA
MY,,,08:48:34,03-04-21,LSA
MWYR,Male,,08:48:46,03-04-21,LSA
MWYR,MROD,,08:48:47,03-04-21,LSA
F2RW,MROD,approach,08:48:53,03-04-21,LSA
MNW,MWD,,08:49:00,03-04-21,LSA
MWD,MNW,display,08:49:00,03-04-21,LSA
MNW,MWD,,08:49:09,03-04-21,LSA
MROD,MROR,,08:49:15,03-04-21,LSA
MROR,MROD,,08:49:16,03-04-21,LSA
MLMN,MGOL,,08:49:29,03-04-21,LSA
MY,MLMN,,08:50:00,03-04-21,LSA
MWD,MLMN,,08:50:12,03-04-21,LSA
MNW,MLMN,,08:50:34,03-04-21,LSA
MY,Male,,08:51:46,03-04-21,LSA
MNW,Female,leave,08:51:56,03-04-21,LSA
MGOL,,,08:51:56,03-04-21,LSA
MGOL,,,08:52:00,03-04-21,LSA
MROR,MY,,08:52:06,03-04-21,LSA
MROR,MY,,08:52:11,03-04-21,LSA
MY,MROR,,08:52:15,03-04-21,LSA
MROR,MY,,08:52:19,03-04-21,LSA
MY,MROR,,08:52:25,03-04-21,LSA
MROR,MY,,08:52:32,03-04-21,LSA
MNW,male,leave,08:52:49,03-04-21,LSA
MY,MWYR,leave,08:53:03,03-04-21,LSA
MWYR,MROR,,08:53:29,03-04-21,LSA
MDON,MROD,,08:53:58,03-04-21,LSA
MY,Male,leave,08:54:38,03-04-21,LSA
MWD,MROR,,08:54:53,03-04-21,LSA
MROR,MWD,display,08:54:56,03-04-21,LSA
MWYR,MROR,,08:55:20,03-04-21,LSA
MROR,MWYR,,08:55:20,03-04-21,LSA
MYRD,Female,,08:55:34,03-04-21,LSA
MY,MDON,,08:55:45,03-04-21,LSA
MDON,MY,display,08:55:51,03-04-21,LSA
MY,MWD,,08:55:54,03-04-21,LSA
MDON,MY,,08:56:18,03-04-21,LSA
MNW,MWD,,08:56:19,03-04-21,LSA
MNW,MWD,,08:56:31,03-04-21,LSA
MYRD,FORM,Follow,08:27:28,03-04-21,LSA
MY,MROR,,08:27:36,03-04-21,LSA
MY,MROR,,08:47:27,03-04-21,LSA
MROD,MWYR,,08:48:46,03-04-21,LSA
