1,2007-05-05,M1,00-00-00,X,00-00-00,0,0,0,,
2,2007-05-06,M3,5-11-2007,NF,00-00-00,8,3.175,192,,
3,2007-05-06,M4,5-11-2007,F,05-23-07,12,3.137,288,,
4,2007-05-08,M4,5-11-2007,F,05-23-07,12,3.156,288,,
5,2007-05-07,M1,5-11-2007,F,05-23-07,12,3.375,288,,
6,2007-05-07,M1,5-11-2007,NF,00-00-00,8,2.205,192,,
7,2007-05-07,M1,00-00-00,X,00-00-00,0,0,0,,
8,2007-05-08,M4,5-11-2007,F,05-23-07,12,3.074,288,,
9,2007-05-09,M4,5-11-2007,F,00-00-00,12,3.355,288,,
10,2007-05-11,M1,5-11-2007,F,00-00-00,12,2.379,288,,
11,2007-05-11,M3,5-11-2007,F,05-23-07,12,3.485,288,,
12,2007-05-13,M4,5-13-2007,F,05-25-07,12,3.319,288,,
13,2007-05-14,M1,5-14-2007,NF,00-00-00,10,3.051,240,,
14,2007-05-14,M1,5-14-2007,F,00-00-00,12,3.239,288,,
15,2007-05-14,M4,5-14-2007,F,00-00-00,12,3.605,288,,
16,2007-05-15,M3,5-15-2007,F,05-27-07,12,2.981,288,,
17,2007-05-15,M4,5-15-2007,F,00-00-00,12,3.056,288,,
18,2007-05-16,M4,5-16-2007,F,05-28-07,12,3.433,288,FONM,
19,2007-05-17,M1,5-17-2007,NF,00-00-00,10,2.848,240,FYBL,
20,2007-05-17,M1,5-17-2007,F,05-28-07,11,3.105,264,FOGO,
21,2007-05-17,M2,5-17-2007,NF,00-00-00,10,2.841,240,FOWD,
22,2007-05-17,M3,5-17-2007,NF,00-00-00,10,3.061,240,FNOG,
23,2007-05-17,M3,5-17-2007,NF,00-00-00,10,3.575,240,FGOG,
24,2007-05-17,M4,5-17-2007,F,00-00-00,12,3.417,288,FONM,
25,2007-05-17,M1,00-00-00,X,00-00-00,0,0,0,FOY,
26,2007-05-17,M2,00-00-00,X,00-00-00,0,0,0,FBL,
27,2007-05-18,M2,5-18-2007,F,00-00-00,29,2.775,696,FOWD,
28,2007-05-18,M3,5-18-2007,F,00-00-00,12,3.135,288,FOLW,
29,2007-05-18,M4,5-18-2007,F,00-00-00,10,3.284,240,FONM,
30,2007-05-19,M1,00-00-00,X,00-00-00,0,0,0,,
31,2007-05-19,M1,00-00-00,X,00-00-00,0,0,0,,
32,2007-05-19,M1,00-00-00,X,00-00-00,0,0,0,FOMG,
33,2007-05-19,M1,5-19-2007,NF,00-00-00,10,2.366,240,FYBL,
34,2007-05-19,M2,00-00-00,X,00-00-00,0,0,0,,
35,2007-05-19,M2,5-19-2007,F,00-00-00,13,2.713,312,FOWD,
36,2007-05-19,M3,5-19-2007,F,06-01-07,13,3.227,312,FOLW,
37,2007-05-19,M3,5-19-2007,F,00-00-00,13,3.159,312,FGOG,
38,2007-05-19,M3,5-19-2007,F,00-00-00,13,3.134,312,FGYD,
39,2007-05-19,M4,5-19-2007,NF,00-00-00,10,3.22,240,FBON,
40,2007-05-19,M4,5-19-2007,F,05-31-07,12,3.331,298.3,FONM,
41,2007-05-19,M4,5-19-2007,F,00-00-00,13,3.397,312,,
42,2007-05-20,M1,00-00-00,X,00-00-00,0,0,0,,
