5,22-05-17,08:49:49,COOP,MHLH,FMBR,,08:54:46,
5,22-05-17,08:49:49,COOP,MHLH,FRWM,,08:54:57,
5,22-05-17,08:49:49,COOP,MOPR,,,08:55:25,
5,22-05-17,08:49:49,COOP,MHLH,female,leave,08:55:37,
5,22-05-17,08:49:49,COOP,MMO,MPYW,,08:56:02,
5,22-05-17,08:49:49,COOP,MPYW,MHLH,,08:56:03,
5,22-05-17,08:49:49,COOP,MHLH,FRWM,leave,08:56:04,
5,22-05-17,08:49:49,COOP,MMPW,MOPR,,08:56:21,
5,22-05-17,08:49:49,COOP,FMBR,MLN,,08:56:29,
5,22-05-17,08:49:49,COOP,MLN,MBMB,,08:56:30,
5,22-05-17,08:49:49,COOP,MY,FRLP,,08:56:39,
5,22-05-17,08:49:49,COOP,MMO,F2P,follow,08:56:45,
5,22-05-17,08:49:49,COOP,MOPR,,,08:56:48,
5,22-05-17,08:49:49,COOP,MLN,F2P,headdown,08:56:55,
5,22-05-17,08:49:49,COOP,MOPR,FRLP,,08:58:01,
5,22-05-17,08:49:49,COOP,MMPW,FPLH,follow,08:58:15,
5,22-05-17,08:49:49,COOP,MMPW,FPLH,leave,08:58:16,
5,22-05-17,08:49:49,COOP,MLN,FNYM,,08:58:52,
5,22-05-17,08:49:49,COOP,MLN,FNYM,,08:58:54,
5,22-05-17,08:49:49,COOP,MOPR,,,08:58:57,
5,22-05-17,08:49:49,COOP,MHWM,female,leave,08:59:03,
5,22-05-17,08:49:49,COOP,MMO,F2P,,08:59:28,
5,22-05-17,08:49:49,COOP,MMO,F2P,,08:59:44,
5,22-05-17,08:49:49,COOP,MY,FRLP,,08:59:54,
5,22-05-17,08:49:49,COOP,MMO,F2P,,09:00:01,
5,22-05-17,08:49:49,COOP,MHLH,FPWH,rattle,09:00:28,
5,22-05-17,08:49:49,COOP,MHLH,FPWH,,09:00:37,
5,22-05-17,08:49:49,COOP,MLN,FOMG,,09:00:52,
5,22-05-17,08:49:49,COOP,MHLH,FPWH,rattle,09:01:06,
